id,questions,answers
10c50d55645d436bbb0735f1,When is election day for Senate in the state where WVPL is located?,"December 12, 2017"
c01660d9c1bd475d926abb6b,how long is a governor's term in the state where Sequoyah is from?,Four years
300ddc13e3c04367b974fe8a,When is election day for senate in the US state whose name is used by the band performing Pass It On Down?,"December 12, 2017"
bc5a4c1d5a114fe982aed07d,When was the senator seated who was elected in 2017 from the state where WTLS is located?,"January 3, 2018"
2233783341e349a59fcd9904,What is the highest point in the state where WZYP is located?,Cheaha Mountain
608a37e8a23f4ef09ca7d2c1,How long is a governor's term in the state WNSP broadcasts to?,Four years
e801ecb2500b4c9a9a47ad88,When is election day for senate in the state where WTLS is located?,"December 12, 2017"
040f9d0a0d3a418facde9e7a,How long is a governor's term in the state from which the band that made Keepin' Up took its name?,Four years
dfbb187cb25b42658fde3de2,When is election day in the state Decatur Mall is located for Senate?,"December 12, 2017"
c33a193edb5145b4bbb9b9da,when will the next Senator from where Parkway Place is located be seated?,"January 3, 2018"
5c7f45bd7b34496e8e400640,What is the highest point in the state where Decatur Mall is located?,Cheaha Mountain
07fe0c1637e7451fa5422d95,When will the next senator be seated from the state that shares the same name with the performer of Roll On (Eighteen Wheeler)?,"January 3, 2018"
f7b0b9a0f0734502b649ace3,How long is a governor's term in the state that the performer of Angels Among Us is named after?,Four years
44566aa03b8b4ff487718793,How many species of snakes are in the state Decatur Mall is located?,49
838d66530ced4b158898fbd4,How many species of snakes are located in the state that houses Parkway Place?,49
d176f45d6ce245d284366868,What is the highest point in the US state whose name is used by the band singing Dixieland Delight?,Cheaha Mountain
eb5bba8650bb498682097464,How long is a governors term in the state where Decatur Mall is located?,Four years
bc0d4aaf2b0c41eebd2cec39,How long is the governor's term in the state where Parkway Place is located?,Four years
e6c5743fc9234af3994d092a,When is senate election day in the state where Parkway Place is located?,"December 12, 2017"
069ccb0c92ab42a4b1d2db1d,What is the highest point of the state where Parkway Place is located?,Cheaha Mountain
006157e970cb41c0abf605ed,When is the senate election day in the state that employs Joseph Borg?,"December 12, 2017"
4a6255b5fbb0404db78c9547,"When will the next senator be seated, from the state where Decatur Mall is found?","January 3, 2018"
8f95e636af3745e980c58756,What is the highest point in the state for which the original performer of Keepin' Up was named?,Cheaha Mountain
fbc9b89c414a489d80ebd2fa,When is election day for senate in the state for whom the performer of Angels Among Us is named?,"December 12, 2017"
c98601fec28d4a0195574d53,When is senate election day in the state for which the group performing Roll On (Eighteen Wheeler) was named?,"December 12, 2017"
59e98e45d03f4249b9aa9430,When is senate election day in the state where Dothan High School is located?,"December 12, 2017"
29292f895bb44b739fe30f05,How long is a governor's term in the state Ray Hood was born in?,Four years
b5ac185d9c9e415f8f5f8f5c,"What's the highest part of the state where Selma, Lord, Selma was filmed?",Cheaha Mountain
14cbdf678f8c4fe0b6d340b5,How many species of snake are in the state where 4 Little Girls takes place?,49
c102eef6617a4ec5b338197e,When will the next senator from the state where Dothan High School is located be seated?,"January 3, 2018"
9b48dd6b360d40f899b3fd56,When will the next senator from the state where Curley Money was born be seated?,"January 3, 2018"
6f3b2465a50943b6a76c7d7b,What is the highest point in the state where the McWhorter School of Pharmacy is located?,Cheaha Mountain
8600e59fdb194989b31ce8c3,how long is a governor's term in the state with same name as the band performing Give Me One More Shot?,Four years
1be7acbc57b444b0bb634832,"When will the next senator, from the state where 4 Little Girls is set, be seated?","January 3, 2018"
48f5abc3277d4e5da52f1c4c,What is the highest point in the state for which the performer of Why Lady Why was named?,Cheaha Mountain
e42dac0d811342e1bcac26c9,When will the next senator be seated in the state where McWhorter School of Pharmacy is located?,"January 3, 2018"
ed88e78d6dfd4b93b1b55d75,How many species of snakes are there in the state where Fried Green Tomatoes is set?,49
3b4f420148bf4fc0b5cb49ff,How long is a Governor's term in the state where 4 Little Girls is set?,Four years
bbc71863b7b0493db618911b,"When will the next senator be seated from the state where Selma, Lord, Selma takes place?","January 3, 2018"
1d8385bc156a41fb984c71b2,what is the highest point in the state Ray Hood was born?,Cheaha Mountain
e1e6eafc6ff34bd0bd8cc38e,"How long is a governor's term in the state where Selma, Lord, Selma takes place?",Four years
3203d2f260f24dddaa2d0433,What is the highest point in the state where John A. Caddell was educated?,Cheaha Mountain
96e9ccc5e68d4e079982272a,How long is a governor's term in the state where fried green tomatoes set in?,Four years
f5c37f7fc74f4c78a7108643,How long is a gubernatorial term in Brian Krebs' birthplace?,Four years
f22aeb8f8a7f441ab2e5fb84,When was the SEC championship game between the winner of the most national titles in NCAA football and Georgia?,"December 1, 2012"
93e605139e234342bdcb84ee,When is the sec championship game between Georgia and the winner of national college football 2016?,"December 1, 2012"
c8eddbb4bb7a4bb684526cdd,When is the SEC championship between the team that won the last college football national championship and Georgia?,"December 1, 2012"
3fb063f20aa14b0f810e3516,What county is the town of Shady Grove located in the state where 49ers quarterback went to college?,"Buchanan County, Iowa"
d2764d773759439cbb19bb42,The Shady Grove of the same state as KLEM is in what county?,"Buchanan County, Iowa"
312d9044edfa435fb48c0ba8,Shady Grove in the state where the first Aldi was opened is located in what county?,"Buchanan County, Iowa"
d98ae41d6baa44f7bce3235f,Shady Grove residents remaining within the state when visiting the Knoxville Raceway live in what county?,"Buchanan County, Iowa"
02c479b6960c4b2bb0d48143,In which county of the state where Julien Dubuque died is Shady Grove located?,"Buchanan County, Iowa"
fc8566fc9af94915aa81d0a0,In which county of the state where the majority of sweet corn is grown is Shady Grove?,"Buchanan County, Iowa"
06f2ea18fc294b1090ee4245,In which county of the state where Riverfront Parkway is located can Shady Grove be found?,"Buchanan County, Iowa"
f0b2ae46191c478da9401820,"Shady Grove, in the state Glick-Sower House is located, is located in what county?","Buchanan County, Iowa"
36a3a5f15cf943388e5231ae,In which county in the state where Hickory Hill Park is located is Shady Grove?,"Buchanan County, Iowa"
e83a70308457496b88fd801c,"Shady Grove, in the state where the first caucus is held for each presidential campaign, is located in what county?","Buchanan County, Iowa"
aa2c0bd81aae4d39b9e83dfc,The Shady Grove in the same state as Waukee High School is present in what county?,"Buchanan County, Iowa"
ef3d28953e8f4e60a196b1d3,What region is Shady Grove in the state that encompasses Wartburg College located?,"Buchanan County, Iowa"
de5f8b59258440109a26cfc7,What is the county of Shady Grove in the state where Bridges of Madison County takes place?,"Buchanan County, Iowa"
2b7b2992fac64fc99fc8ca14,"What county contains the community of Shady Grove, in the state where Gracehill Moravian Church and Cemetery is located?","Buchanan County, Iowa"
0dfea7c24e58473c82739974,"In what county is Shady Grove, in the state where the Standard Glass and Paint Company building is located?","Buchanan County, Iowa"
aa30c85386c84942a56f6226,How to become a justice of peace in the country that released Yours Fatefully?,appointed by the President of the Republic of Singapore
1b78725fa09a48d4aa3958dd,What race is the majority of the population in the country StarHub is located?,Chinese
2054ca3374674dbbb2042322,What race is the majority in the country where The Cathay is located?,Chinese
e40e4b15d9ee43729038af27,How to become a justice of peace in the country for The Insomniac?,appointed by the President of the Republic of Singapore
c7d58fbee6b648b384883071,How do you become a justice of pace in the territory compared with Gibraltar?,appointed by the President of the Republic of Singapore
a935fba1e3a2484a9fd3b037,Who is the first prime minister of the country The Dream Catchers is set?,Lee Kuan Yew
2bd7d3fed4654535986185b6,When did Sang Nila Utama come to the country which broadcasted the show Yours Fatefully?,1299
71a85d3a296342e9bcb672d6,Who is the first prime minister of the country for The Unbeatables I?,Lee Kuan Yew
a8624b350b204a79a493909b,What race was the majority of the population of the country compared with Gibraltar?,Chinese
65d7136761d344e1b69187c6,What race is the majority of the population of the country known for The Insomniac?,Chinese
08d39515b7664ce7ba6ace7b,"Who was the first prime minister of the country which created the TV series ""With You""?",Lee Kuan Yew
ada66b8a638b4194a644e468,How do you become a justice of peace in the country of The Unbeatables I?,appointed by the President of the Republic of Singapore
1aa96792c954419aace3601a,Who was the first prime minister of the country first to show The Insomniac?,Lee Kuan Yew
0bcc3f9e8c444f1aaa68b7f9,What race was the majority of the population of the country where The CentrePoint is located?,Chinese
90df4cce9e704ea69e46af18,The majority of the people on the island with SingHealth are what race?,Chinese
c62403e21bb14294b0e77068,What race forms most of the population of the country with the fastest internet in the world?,Chinese
15438992e50f49319441ef9e,What race is the majority of the population of the country which produced The Unbeatables I?,Chinese
a9ec6db187054c9b989ed5ca,What race is the majority in the population of the country where Novena is located?,Chinese
66edf97564f049c2ad653176,How does one become a justice of the peace in the country where Ladang is located?,appointed by the President of the Republic of Singapore
